,X,Y
971,971.0,6680.958825170305
972,972.0,7632.56824680888
973,973.0,6508.811144791853
974,974.0,7812.109756614469
975,975.0,5405.92895418288
976,976.0,7301.321444089052
977,977.0,5450.695764429865
978,978.0,6253.095951607542
979,979.0,8062.31056170431
980,980.0,6715.542542133075
981,981.0,8479.516416192053
982,982.0,6276.593605630124
983,983.0,6132.434660936354
984,984.0,4207.58592631589
985,985.0,5741.100820094193
986,986.0,6075.206164696941
987,987.0,5353.695714523782
988,988.0,5599.801158780573
989,989.0,7168.166011241604
990,990.0,8352.902774235125
991,991.0,6822.223904699707
992,992.0,6193.831649955031
993,993.0,6983.191699099667
994,994.0,7345.164884013292
995,995.0,5931.911292918214
996,996.0,8002.944840329335
997,997.0,7610.303523996968
998,998.0,6903.092248250394
999,999.0,8025.0330921381155
1000,1000.0,6492.532646027273
1001,1001.0,6033.184834171185
1002,1002.0,6851.917776247451
1003,1003.0,6559.246965862817
1004,1004.0,7829.920527820615
1005,1005.0,6151.163344544824
1006,1006.0,7776.253754655519
1007,1007.0,5963.475477744969
1008,1008.0,8374.741961423048
1009,1009.0,8530.561751672602
1010,1010.0,6797.114277801613
1011,1011.0,6083.224797925274
1012,1012.0,8759.128171257546
1013,1013.0,5570.1130083345215
1014,1014.0,5665.701615146743
1015,1015.0,9330.970920782693
1016,1016.0,6073.7851583474785
1017,1017.0,7067.213681046727
1018,1018.0,6416.798428038347
1019,1019.0,6302.3666483410925
1020,1020.0,7537.445272314684
1021,1021.0,6918.659810710536
1022,1022.0,6758.991948551005
1023,1023.0,6046.93988408263
1024,1024.0,8864.0578404574
1025,1025.0,6080.427289110337
1026,1026.0,8149.634927869275
1027,1027.0,7007.706709415396
1028,1028.0,6746.280234555239
1029,1029.0,6961.099927123349
1030,1030.0,6935.44795204671
1031,1031.0,5172.000727148049
1032,1032.0,7004.294056537837
1033,1033.0,6433.454030884302
1034,1034.0,4256.845051452311
1035,1035.0,7582.25936243261
1036,1036.0,6799.546439026102
1037,1037.0,7762.991051878661
1038,1038.0,6713.187680772216
1039,1039.0,6268.349258089613
1040,1040.0,7420.498834244469
1041,1041.0,6155.012139004993
1042,1042.0,6582.3044030304945
1043,1043.0,8377.283766454508
1044,1044.0,7582.720743107206
1045,1045.0,6756.750184336312
1046,1046.0,7340.077837814276
1047,1047.0,8161.373425441575
1048,1048.0,7740.837299743841
1049,1049.0,8382.501365017073
1050,1050.0,6864.943906378395
1051,1051.0,7077.023665890026
1052,1052.0,6191.42952371488
1053,1053.0,8476.378939857148
1054,1054.0,6848.838408484924
1055,1055.0,6056.410642883337
1056,1056.0,6352.624687574188
1057,1057.0,8313.00549324071
1058,1058.0,5965.514536968116
1059,1059.0,6496.9975021322925
1060,1060.0,7372.264820808953
1061,1061.0,6084.029317506628
1062,1062.0,8739.26839874561
1063,1063.0,7204.525718968543
1064,1064.0,6562.626352820382
1065,1065.0,6990.607042605222
1066,1066.0,6995.111939532338
1067,1067.0,6264.338865235354
1068,1068.0,7445.7509472520005
1069,1069.0,7451.672942518237
1070,1070.0,7479.830251864654
1071,1071.0,6521.580859549042
1072,1072.0,7060.615162917299
1073,1073.0,6288.334790756645
1074,1074.0,7278.910009088314
1075,1075.0,7695.133764833579
1076,1076.0,4944.723078908642
1077,1077.0,5782.907971221193
1078,1078.0,7818.33942121097
1079,1079.0,7107.517561051254
1080,1080.0,6702.18084915748
1081,1081.0,6376.143345472312
1082,1082.0,7462.6594845826785
1083,1083.0,6608.0564158007855
1084,1084.0,8030.615097041657
1085,1085.0,6213.400268845287
1086,1086.0,7049.564193448373
1087,1087.0,9171.006054453563
1088,1088.0,6743.188220017577
1089,1089.0,7550.397979622398
1090,1090.0,7569.348268415178
1091,1091.0,7718.029072575202
1092,1092.0,5717.315469836171
1093,1093.0,7266.01698498414
1094,1094.0,6635.669408850961
1095,1095.0,7490.278104995091
1096,1096.0,7268.793121744138
1097,1097.0,7478.512685841955
1098,1098.0,6361.533928315627
1099,1099.0,7110.724785907363
1100,1100.0,8852.516981117544
1101,1101.0,7856.046360267057
1102,1102.0,7200.994397877566
1103,1103.0,8447.542474813403
1104,1104.0,6614.323841788946
1105,1105.0,8725.9200056341
1106,1106.0,7241.3111352281385
1107,1107.0,5574.270403484796
1108,1108.0,6702.242633073674
1109,1109.0,7419.894229715298
1110,1110.0,8024.842695895752
1111,1111.0,6367.651048313926
1112,1112.0,8168.495827268352
1113,1113.0,7684.0775147035065
1114,1114.0,6561.113221055762
1115,1115.0,7688.434037071134
1116,1116.0,6049.2615505017675
1117,1117.0,5216.886797838889
1118,1118.0,9162.035127966426
1119,1119.0,8188.417491343107
1120,1120.0,8976.608302852195
1121,1121.0,7067.065668416339
1122,1122.0,8490.013339842744
1123,1123.0,8374.187237749382
1124,1124.0,8145.018093973621
1125,1125.0,6875.611114441484
1126,1126.0,7008.5313584225205
1127,1127.0,6984.3482037454105
1128,1128.0,6071.65656296254
1129,1129.0,7518.8548129586
1130,1130.0,8124.330597057039
1131,1131.0,8885.937829596529
1132,1132.0,8110.110958578549
1133,1133.0,8438.310046278051
1134,1134.0,7656.886488142052
1135,1135.0,9171.692608618236
1136,1136.0,6976.559264989094
1137,1137.0,6916.560779757454
1138,1138.0,6581.372620182332
1139,1139.0,9684.478771444075
1140,1140.0,8031.342997103361
1141,1141.0,7420.140594162325
1142,1142.0,8920.099376091015
1143,1143.0,9346.531012930862
1144,1144.0,7237.445855088129
1145,1145.0,10169.30561798007
1146,1146.0,8287.878203682552
1147,1147.0,9585.795684900051
1148,1148.0,7329.766018018536
1149,1149.0,7351.5799920359095
1150,1150.0,8605.293555862005
1151,1151.0,6418.957729638013
1152,1152.0,6955.697779228173
1153,1153.0,5492.247211798371
1154,1154.0,7781.5275573108465
1155,1155.0,7686.548932743866
1156,1156.0,8173.512860952944
1157,1157.0,8378.121514753962
1158,1158.0,7557.41022153157
1159,1159.0,6865.179274193593
1160,1160.0,7067.611991796812
1161,1161.0,7493.85730519243
1162,1162.0,8164.075170828527
1163,1163.0,7837.595318647717
1164,1164.0,7712.243159726585
1165,1165.0,9123.328294588944
1166,1166.0,7610.078093934634
1167,1167.0,6861.181480443056
1168,1168.0,6951.920295289425
1169,1169.0,7486.319460988995
1170,1170.0,8501.963465091656
1171,1171.0,8528.120304510423
1172,1172.0,7446.426010850724
1173,1173.0,7509.182271908257
1174,1174.0,8298.519286608667
1175,1175.0,9224.6878682901
1176,1176.0,7609.708643828706
1177,1177.0,8073.236340276066
1178,1178.0,8454.865787948967
1179,1179.0,6531.376752852881
1180,1180.0,7578.756128523049
1181,1181.0,8368.333272350052
1182,1182.0,7392.2816856412755
1183,1183.0,7648.041780996156
1184,1184.0,7292.072126130673
1185,1185.0,6812.873774254716
1186,1186.0,6787.833466057733
1187,1187.0,8125.63309281863
1188,1188.0,7903.3018603872015
1189,1189.0,9075.536446597425
1190,1190.0,7314.508724127146
1191,1191.0,7624.595562658127
1192,1192.0,7918.629649876271
1193,1193.0,8094.363800915769
1194,1194.0,9773.868260834617
1195,1195.0,8726.010914349665
1196,1196.0,7764.565307287644
1197,1197.0,9691.479441254334
1198,1198.0,7196.518354584588
1199,1199.0,9201.881781246555
1200,1200.0,8211.64138572934
1201,1201.0,7953.080239578565
1202,1202.0,6948.428359541139
1203,1203.0,9226.625734373687
1204,1204.0,5865.973079922453
1205,1205.0,7953.537122796445
1206,1206.0,7644.495280763772
1207,1207.0,8720.28761682914
1208,1208.0,7227.449293477568
1209,1209.0,7495.618918061075
1210,1210.0,9309.732810753838
1211,1211.0,10842.120807349766
1212,1212.0,8574.5629855558
1213,1213.0,7291.022275588759
1214,1214.0,8097.004524724241
1215,1215.0,9028.989891868663
1216,1216.0,9736.665141643947
1217,1217.0,10183.07923393804
1218,1218.0,9694.301030859524
1219,1219.0,10003.433430129257
1220,1220.0,9146.304557733332
1221,1221.0,8354.870931967962
1222,1222.0,8898.794379633891
1223,1223.0,9499.110224535378
1224,1224.0,8581.62602405131
1225,1225.0,7422.998870799062
1226,1226.0,9145.812355042308
1227,1227.0,10257.623317063504
1228,1228.0,8812.26290998869
1229,1229.0,9798.423423781778
1230,1230.0,8318.111577015607
1231,1231.0,8228.74328885506
1232,1232.0,8943.382093726126
1233,1233.0,8044.426904002256
1234,1234.0,6202.3095046440885
1235,1235.0,8911.513112728711
1236,1236.0,5943.674483598178
1237,1237.0,7871.4539204535495
1238,1238.0,9315.319168626176
1239,1239.0,7915.592459453569
1240,1240.0,7574.137838422669
1241,1241.0,8311.501796512384
1242,1242.0,8601.302952043554
1243,1243.0,7746.232263461676
1244,1244.0,10619.472107402495
1245,1245.0,9498.419887055594
1246,1246.0,9648.850536619348
1247,1247.0,8135.39347593394
1248,1248.0,8709.213463038584
1249,1249.0,6373.417912367755
1250,1250.0,8929.94018140607
1251,1251.0,7550.39976542146
1252,1252.0,7581.174187770888
1253,1253.0,8502.327362105321
1254,1254.0,8116.659669835177
1255,1255.0,7482.402315868735
1256,1256.0,8867.388787573414
1257,1257.0,7869.231840534891
1258,1258.0,9741.952323753241
1259,1259.0,7752.304134481521
1260,1260.0,7312.152728929184
1261,1261.0,8287.768267716629
1262,1262.0,9519.29118341091
1263,1263.0,7935.850497449609
1264,1264.0,8051.383390257084
1265,1265.0,5885.850612176813
1266,1266.0,8773.281077867457
1267,1267.0,9302.491642254277
1268,1268.0,8600.937647253711
1269,1269.0,8225.190368148611
1270,1270.0,7934.6272829135505
1271,1271.0,8275.888885013228
1272,1272.0,7033.279826378885
1273,1273.0,8774.545835367895
1274,1274.0,7126.159272266565
1275,1275.0,7600.565387901405
1276,1276.0,10074.752859971519
1277,1277.0,10559.972024084738
1278,1278.0,7909.621014828808
1279,1279.0,8099.786805983547
1280,1280.0,10325.656318275165
1281,1281.0,10029.187583454785
1282,1282.0,7673.350815236637
1283,1283.0,9689.65289264315
1284,1284.0,9698.763361978603
1285,1285.0,8288.7498018117
1286,1286.0,9443.312608122475
1287,1287.0,10581.355443878081
1288,1288.0,7981.869483041775
1289,1289.0,9608.5868482217
1290,1290.0,9066.63925046178
1291,1291.0,6945.385109614732
1292,1292.0,8653.875927748817
1293,1293.0,7926.002993741923
1294,1294.0,10025.336758560992
1295,1295.0,8034.911457900015
1296,1296.0,8531.45719104994
1297,1297.0,8624.649747198531
1298,1298.0,8267.679997444104
1299,1299.0,6509.008073333416
1300,1300.0,9605.657884749868
1301,1301.0,8863.96099595966
1302,1302.0,10002.397323305137
1303,1303.0,8264.512844936362
1304,1304.0,9214.324827771887
1305,1305.0,9415.29521890313
1306,1306.0,7548.884120102876
1307,1307.0,7909.167911830712
1308,1308.0,9666.124529277065
1309,1309.0,9710.89153370628
1310,1310.0,9733.986651699464
1311,1311.0,6581.996535424505
1312,1312.0,6512.494207305914
1313,1313.0,8188.8689240811755
1314,1314.0,11616.90114357323
1315,1315.0,8989.745711650052
1316,1316.0,8189.84440934748
1317,1317.0,10682.845540370161
1318,1318.0,8994.29074988454
1319,1319.0,7417.850453036878
1320,1320.0,8479.740146477588
1321,1321.0,6967.811632492238
1322,1322.0,9615.622093177879
1323,1323.0,10648.724578162273
1324,1324.0,9526.829459984632
1325,1325.0,9118.403794040514
1326,1326.0,9481.801426541158
1327,1327.0,7761.365668671718
1328,1328.0,9398.427872789583
1329,1329.0,8663.465481163075
1330,1330.0,9955.08151796384
1331,1331.0,8654.028966430316
1332,1332.0,8250.516313814936
1333,1333.0,8262.892176984838
1334,1334.0,11566.814445784656
1335,1335.0,7831.0993598491095
1336,1336.0,9890.853572546603
1337,1337.0,8395.117616251773
1338,1338.0,8462.653078517304
1339,1339.0,8108.282714698081
1340,1340.0,10378.431114430776
1341,1341.0,8126.178025706138
1342,1342.0,8879.643656803511
1343,1343.0,9012.036697447194
1344,1344.0,8488.58364000581
1345,1345.0,8765.32874230378
1346,1346.0,11265.259450728221
1347,1347.0,8545.303401117037
1348,1348.0,6666.019824968447
1349,1349.0,8120.119177366661
1350,1350.0,10567.403313884248
1351,1351.0,9607.598418866539
1352,1352.0,8369.11838630091
1353,1353.0,8008.491740841671
1354,1354.0,10542.355550410653
1355,1355.0,8913.986827212513
1356,1356.0,9848.39590681133
1357,1357.0,8886.678268146905
1358,1358.0,9053.778364405325
1359,1359.0,8925.325408107841
1360,1360.0,10398.430774708631
1361,1361.0,9806.863155490966
1362,1362.0,9636.62717604328
1363,1363.0,9551.645975788604
1364,1364.0,9285.156952451447
1365,1365.0,9087.272433659606
1366,1366.0,8840.793254409662
1367,1367.0,9823.357433467136
1368,1368.0,8074.131510440943
1369,1369.0,8828.345736312776
1370,1370.0,10540.76119344929
1371,1371.0,8891.041099822965
1372,1372.0,9115.717093409774
1373,1373.0,9697.181299099719
1374,1374.0,10582.526411978133
1375,1375.0,8287.134239153751
1376,1376.0,8166.319391995634
1377,1377.0,9431.555066900397
1378,1378.0,8557.749092099979
1379,1379.0,9220.687532951948
1380,1380.0,7349.030308535574
1381,1381.0,8232.16358074282
1382,1382.0,9477.868047008391
1383,1383.0,8742.80179735515
1384,1384.0,8751.765019457283
1385,1385.0,9829.952797574942
1386,1386.0,9408.331925768629
1387,1387.0,6990.977576573847
1388,1388.0,10022.991138685962
1389,1389.0,8025.195440380088
1390,1390.0,10673.378787668276
1391,1391.0,9807.786277983858
1392,1392.0,9073.684585669742
1393,1393.0,10691.126306834369
1394,1394.0,11419.150580386931
1395,1395.0,10016.780199357181
1396,1396.0,8342.880297562058
1397,1397.0,9559.895069084354
1398,1398.0,9580.873170038236
1399,1399.0,7824.311293562498
1400,1400.0,8272.765327967802
1401,1401.0,9840.545617769103
1402,1402.0,11677.111273239181
1403,1403.0,11096.090627984942
1404,1404.0,10294.37181820482
1405,1405.0,8878.420055342616
1406,1406.0,9046.925657786509
1407,1407.0,8997.913633814691
1408,1408.0,11017.659829411814
1409,1409.0,7758.993584841259
1410,1410.0,11586.239579661295
1411,1411.0,9445.054763146729
1412,1412.0,9172.71340980976
1413,1413.0,10032.956254633073
1414,1414.0,10208.763554747311
1415,1415.0,9691.993683452167
1416,1416.0,9637.484450268026
1417,1417.0,10006.849372619403
1418,1418.0,11044.555530979935
1419,1419.0,11196.940275075507
1420,1420.0,8340.475108742014
1421,1421.0,9334.572217706902
1422,1422.0,9565.0886053461
1423,1423.0,9203.590069299427
1424,1424.0,9162.074634416871
1425,1425.0,10523.697248535871
1426,1426.0,9866.275261448678
1427,1427.0,10021.056800551009
1428,1428.0,9211.296414562865
1429,1429.0,8730.04508871794
1430,1430.0,10796.038666348812
1431,1431.0,8045.965207527301
1432,1432.0,10280.897683170271
1433,1433.0,9960.683734860973
1434,1434.0,9492.730699878148
1435,1435.0,9491.29936887402
1436,1436.0,9270.279727717623
1437,1437.0,11253.934478034082
1438,1438.0,10125.814764976592
1439,1439.0,8522.710762265571
1440,1440.0,8379.588332040381
1441,1441.0,9414.897684957574
1442,1442.0,9098.158722284275
1443,1443.0,10302.242979769622
1444,1444.0,9549.02671066319
1445,1445.0,10515.752601018745
1446,1446.0,8737.862278459073
1447,1447.0,10158.507105438955
1448,1448.0,11365.835403058343
1449,1449.0,8947.659752191483
1450,1450.0,9846.111810527027
1451,1451.0,8895.917436640231
1452,1452.0,9231.325588586013
1453,1453.0,10426.12595105335
1454,1454.0,11279.75299292131
1455,1455.0,8714.658470951403
1456,1456.0,8617.633038854163
1457,1457.0,10351.365961267127
1458,1458.0,9051.618007736379
1459,1459.0,10092.397447024176
1460,1460.0,10356.216671797241
1461,1461.0,10703.5872277855
1462,1462.0,9496.500160383199
1463,1463.0,7713.577754049316
1464,1464.0,9433.858125459996
1465,1465.0,8841.06882835597
1466,1466.0,9323.156069837098
1467,1467.0,10946.032469442705
1468,1468.0,9168.775773801754
1469,1469.0,9491.259821226246
1470,1470.0,11488.313875347718
1471,1471.0,12788.760893432376
1472,1472.0,10890.763544662417
1473,1473.0,10698.867847487107
1474,1474.0,8674.477470323889
1475,1475.0,10989.831098477063
1476,1476.0,10303.40891898718
1477,1477.0,8736.00412365114
1478,1478.0,9194.873931351896
1479,1479.0,9135.01160541174
1480,1480.0,9217.918852739956
1481,1481.0,10442.886350487155
1482,1482.0,9518.400506745551
1483,1483.0,9377.915205747802
1484,1484.0,10289.917032622036
1485,1485.0,11700.422086384266
1486,1486.0,10499.499877015027
1487,1487.0,9471.10262561103
1488,1488.0,10436.0168990969
1489,1489.0,10217.076299334323
1490,1490.0,9394.536772739488
1491,1491.0,10648.270528334893
1492,1492.0,10094.311999142847
1493,1493.0,11189.912573203492
1494,1494.0,9791.591552418264
1495,1495.0,9243.131038763651
1496,1496.0,10082.938944241205
1497,1497.0,10395.77267480026
1498,1498.0,10470.35789354356
1499,1499.0,10108.307686265929
1500,1500.0,7234.746997492641
1501,1501.0,10887.277562356736
1502,1502.0,10928.91901342962
1503,1503.0,9549.479827461886
1504,1504.0,10636.006472222094
1505,1505.0,9787.18414866148
1506,1506.0,9236.517449605957
1507,1507.0,10767.888092236073
1508,1508.0,11048.75526669991
1509,1509.0,9466.737888424552
1510,1510.0,12418.285578997527
1511,1511.0,11403.34794598934
1512,1512.0,9663.70683538231
1513,1513.0,9421.293872713773
1514,1514.0,9989.131521671932
1515,1515.0,9605.618655363136
1516,1516.0,9465.590117656127
1517,1517.0,9659.220137118426
1518,1518.0,11019.107098537097
1519,1519.0,9816.513642700798
1520,1520.0,10291.551857806391
1521,1521.0,9061.370821816456
1522,1522.0,11195.984383120507
1523,1523.0,11711.304665337211
1524,1524.0,9856.40915562028
1525,1525.0,10660.151073694178
1526,1526.0,11203.776793180485
1527,1527.0,10782.856660507583
1528,1528.0,10520.873757454461
1529,1529.0,10708.243902389066
1530,1530.0,8438.800430804677
1531,1531.0,11000.050997490185
1532,1532.0,10601.89134205811
1533,1533.0,9137.874087293352
1534,1534.0,10618.070806186895
1535,1535.0,8357.676728905779
1536,1536.0,11235.05481943182
1537,1537.0,10222.857937161678
1538,1538.0,9619.45910234219
1539,1539.0,9591.640212462793
1540,1540.0,11135.724613537393
1541,1541.0,11542.159517121518
1542,1542.0,8722.849660630303
1543,1543.0,10724.158561614258
1544,1544.0,11194.113470418948
1545,1545.0,10678.412566408575
1546,1546.0,10539.190755271224
1547,1547.0,10391.025782621202
1548,1548.0,11484.273855224277
1549,1549.0,11128.01228295486
1550,1550.0,11237.720269040708
1551,1551.0,9677.902871578852
1552,1552.0,11028.995631552254
1553,1553.0,9563.89133120294
1554,1554.0,10540.68690045125
1555,1555.0,10441.611066612704
1556,1556.0,10759.885187904774
1557,1557.0,11828.172207641417
1558,1558.0,10076.199407259204
1559,1559.0,12723.807984280902
1560,1560.0,10044.501167499786
1561,1561.0,9598.404865289152
1562,1562.0,11077.90571044828
1563,1563.0,11737.457253022398
1564,1564.0,11727.724179596637
1565,1565.0,9884.382457139342
1566,1566.0,10704.876294469916
1567,1567.0,10571.167621060707
1568,1568.0,11429.622863636501
1569,1569.0,11384.350261741007
1570,1570.0,10634.886811500435
1571,1571.0,11062.46626468608
1572,1572.0,10801.54012341415
1573,1573.0,11053.194298895185
1574,1574.0,9923.666599467057
1575,1575.0,11746.631608625881
1576,1576.0,11232.756550332144
1577,1577.0,10032.395228670117
1578,1578.0,9700.900614587445
1579,1579.0,9200.665273977285
1580,1580.0,7970.1193964089925
1581,1581.0,11182.265327169865
1582,1582.0,9840.309240616494
1583,1583.0,11249.270567418938
1584,1584.0,12772.225286153516
1585,1585.0,11708.394011584807
1586,1586.0,9050.001176101021
1587,1587.0,10551.915978370396
1588,1588.0,10536.216321056967
1589,1589.0,9778.397352976323
1590,1590.0,11364.926330132477
1591,1591.0,10486.055363352963
1592,1592.0,8962.055157271097
1593,1593.0,11170.068000790054
1594,1594.0,8416.315044205174
1595,1595.0,11649.183164165877
1596,1596.0,11693.992732885139
1597,1597.0,10827.028792700547
1598,1598.0,10011.291188084811
1599,1599.0,11007.021224696093
1600,1600.0,9852.68079045154
1601,1601.0,12175.718394099138
1602,1602.0,11231.790272632614
1603,1603.0,9898.333534461899
1604,1604.0,10487.386966201542
1605,1605.0,13954.382953973372
1606,1606.0,10762.54115766292
1607,1607.0,10392.002547274651
1608,1608.0,11788.01081626547
1609,1609.0,10150.269949616475
1610,1610.0,10204.793835430775
1611,1611.0,11574.244726705549
1612,1612.0,10035.293885553914
1613,1613.0,9513.472284797459
1614,1614.0,11554.770667532879
1615,1615.0,11576.818429524015
1616,1616.0,8524.417058852387
1617,1617.0,10028.026966602903
1618,1618.0,10607.065954533027
1619,1619.0,11174.607250671224
1620,1620.0,11929.46884381149
1621,1621.0,10950.550240035976
1622,1622.0,10994.499737903912
1623,1623.0,9815.270665550759
1624,1624.0,10049.496015246486
1625,1625.0,11789.282072502407
1626,1626.0,9797.112053776289
1627,1627.0,11538.170813785071
1628,1628.0,9995.729515336006
1629,1629.0,9620.22824464073
1630,1630.0,10492.188246946926
1631,1631.0,11990.555516811934
1632,1632.0,8778.207949531767
1633,1633.0,11218.107503232422
1634,1634.0,11169.092455328853
1635,1635.0,12033.840918153368
1636,1636.0,11033.970083956538
1637,1637.0,11437.951996382031
1638,1638.0,9449.213005262183
1639,1639.0,10059.06160790221
1640,1640.0,10328.267018738497
1641,1641.0,8724.029946268533
1642,1642.0,12171.598028497348
1643,1643.0,10286.566922365117
1644,1644.0,11759.340517984856
1645,1645.0,10022.886585739276
1646,1646.0,10299.934958141726
1647,1647.0,11634.614355432526
1648,1648.0,11581.34444403331
1649,1649.0,9672.47438386508
1650,1650.0,11197.486750554473
1651,1651.0,11000.586904486343
1652,1652.0,10976.52709765728
1653,1653.0,11416.453569993331
1654,1654.0,12665.9860908439
1655,1655.0,10396.560366476922
1656,1656.0,12685.68893707405
1657,1657.0,11505.738114879474
1658,1658.0,10470.185412441258
1659,1659.0,10426.077802497952
1660,1660.0,10562.64411992808
1661,1661.0,10662.613301928364
1662,1662.0,10195.821203371292
1663,1663.0,10786.846849045825
1664,1664.0,11733.559173000589
1665,1665.0,11271.108272717855
1666,1666.0,12764.412710220575
1667,1667.0,11476.605679595126
1668,1668.0,12107.768732893373
1669,1669.0,9295.635758986009
1670,1670.0,12183.584458958134
1671,1671.0,11746.70981763061
1672,1672.0,12593.240061416474
1673,1673.0,12082.156464700398
1674,1674.0,11761.039325103733
1675,1675.0,11796.555264630197
1676,1676.0,10964.8573192628
1677,1677.0,11631.727355496078
1678,1678.0,10533.369961101673
1679,1679.0,10001.617480190518
1680,1680.0,13048.79620600234
1681,1681.0,10880.672624975954
1682,1682.0,10933.42280000206
1683,1683.0,10814.123216070348
1684,1684.0,10431.801924564683
1685,1685.0,11471.30259925317
1686,1686.0,11536.911647720866
1687,1687.0,12049.086166106297
1688,1688.0,11562.309985975076
1689,1689.0,9388.170674901943
1690,1690.0,12119.351897584182
1691,1691.0,9795.4151773506
1692,1692.0,12729.514293900862
1693,1693.0,12530.155926955418
1694,1694.0,10115.32960497944
1695,1695.0,13495.445601595113
1696,1696.0,11199.878956987064
1697,1697.0,10656.332420682089
1698,1698.0,10936.146180437097
1699,1699.0,12019.244796972498
1700,1700.0,11022.911244822282
1701,1701.0,9474.011734821195
1702,1702.0,10417.288853126107
1703,1703.0,10319.65891755145
1704,1704.0,11404.926383186403
1705,1705.0,9154.460622150618
1706,1706.0,14004.364510766045
1707,1707.0,11384.70107310717
1708,1708.0,10737.859905536732
1709,1709.0,10708.810826670142
1710,1710.0,10299.949410403651
1711,1711.0,11761.522089039783
1712,1712.0,10463.884636419927
1713,1713.0,11396.440917247563
1714,1714.0,12123.612521534436
1715,1715.0,11373.583571595596
1716,1716.0,11203.87024087488
1717,1717.0,11761.642037058647
1718,1718.0,13148.707610929676
1719,1719.0,10799.02929177915
1720,1720.0,12549.325196114594
1721,1721.0,11727.095005898302
1722,1722.0,11063.506100717177
1723,1723.0,11275.830198329406
1724,1724.0,11306.68144822875
1725,1725.0,10428.658728314309
1726,1726.0,10756.57770945969
1727,1727.0,11469.563942010669
1728,1728.0,11545.071637058529
1729,1729.0,10934.227677738692
1730,1730.0,10778.942130782762
1731,1731.0,14854.00080230116
1732,1732.0,11285.491250279612
1733,1733.0,10018.61863096796
1734,1734.0,10674.060733827057
1735,1735.0,11161.744297783875
1736,1736.0,10438.290028596488
1737,1737.0,10962.489789840492
1738,1738.0,11419.845203416615
1739,1739.0,10180.934482386358
1740,1740.0,10849.758004255089
1741,1741.0,11574.926473057896
1742,1742.0,11787.304262331367
1743,1743.0,11773.579048625645
1744,1744.0,10301.485347384614
1745,1745.0,12523.190898457022
1746,1746.0,11711.030420454783
1747,1747.0,12092.464364961315
1748,1748.0,12498.12203082146
1749,1749.0,11693.022133540131
1750,1750.0,12303.220931263659
1751,1751.0,11514.248515374942
1752,1752.0,13224.978916134392
1753,1753.0,12286.971467640084
1754,1754.0,9817.83537218847
1755,1755.0,10987.655377937268
1756,1756.0,12754.968164906673
1757,1757.0,12912.837782083452
1758,1758.0,10453.516031481795
1759,1759.0,12720.100748435318
1760,1760.0,12210.698701628475
1761,1761.0,14368.017360177608
1762,1762.0,13119.890918571926
1763,1763.0,11611.204490059416
1764,1764.0,11294.416959678058
1765,1765.0,11772.653576062618
1766,1766.0,11648.333235497428
1767,1767.0,12257.65786515367
1768,1768.0,11668.676675512075
1769,1769.0,10617.94268821889
1770,1770.0,12271.848065985203
1771,1771.0,12840.115073939842
1772,1772.0,11931.693360103507
1773,1773.0,11748.074378094028
1774,1774.0,11095.691720769464
1775,1775.0,13144.413063111431
1776,1776.0,10757.951710371764
1777,1777.0,10986.450406806898
1778,1778.0,10358.625974420835
1779,1779.0,10768.814207279429
1780,1780.0,12427.308412070974
1781,1781.0,9597.826613277644
1782,1782.0,11169.204026669593
1783,1783.0,12630.216431634917
1784,1784.0,11235.172154778615
1785,1785.0,12586.121674031227
1786,1786.0,10641.275126903854
1787,1787.0,13811.985461594004
1788,1788.0,12579.469164632437
1789,1789.0,13106.649728002021
1790,1790.0,12949.268090977543
1791,1791.0,11457.302397173215
1792,1792.0,12554.878471519321
1793,1793.0,11088.96799671201
1794,1794.0,12580.088202764775
1795,1795.0,9375.358566986328
1796,1796.0,11787.312376367341
1797,1797.0,9509.585099313057
1798,1798.0,12256.041656484946
1799,1799.0,12598.316116666849
1800,1800.0,12585.39797058332
1801,1801.0,12634.049339433897
1802,1802.0,12018.61014507765
1803,1803.0,13161.303587313474
1804,1804.0,12769.338063668109
1805,1805.0,12589.462252027059
1806,1806.0,11999.54835442494
1807,1807.0,12185.60237581079
1808,1808.0,11732.34401717533
1809,1809.0,10459.189567038291
1810,1810.0,12520.984260761245
1811,1811.0,13529.626077990619
1812,1812.0,12312.214513959072
1813,1813.0,11757.9312241204
1814,1814.0,11854.900680976998
1815,1815.0,11625.588606314192
1816,1816.0,11765.150524741217
1817,1817.0,14485.717411264715
1818,1818.0,11022.518049763288
1819,1819.0,12555.9298114403
1820,1820.0,11809.753480276891
1821,1821.0,11883.0242847478
1822,1822.0,12358.33580887585
1823,1823.0,12537.821438454692
1824,1824.0,14678.269986572595
1825,1825.0,13712.554993069889
1826,1826.0,13628.856348988998
1827,1827.0,12850.867260690333
1828,1828.0,10923.951501103078
1829,1829.0,11950.595686342052
1830,1830.0,11320.702411621478
1831,1831.0,11483.229809031154
1832,1832.0,11236.367985453964
1833,1833.0,11302.559484085212
1834,1834.0,13142.11769041245
1835,1835.0,12260.255168394695
1836,1836.0,12195.621776015805
1837,1837.0,12581.590129541
1838,1838.0,12549.714258860315
1839,1839.0,10795.808860949943
1840,1840.0,13817.806319036017
1841,1841.0,10709.882228190381
1842,1842.0,13196.316942404772
1843,1843.0,13926.954620689641
1844,1844.0,10606.322624084398
1845,1845.0,11697.443859935333
1846,1846.0,12994.416070509844
